,mean_displacement,SEM,STD,data_set,location,time
14,14.022727272727273,0.17548034125892895,5.264410237767869,190305,Further In Bone,2.3333333333333335
15,15.219696969696965,0.17940830687984347,5.382249206395304,190305,Further In Bone,2.5
16,16.246081504702197,0.20060479709223936,5.817539115674943,190305,Further In Bone,2.6666666666666665
17,17.178683385579937,0.2018246610496775,5.852915170440648,190305,Further In Bone,2.8333333333333335
18,18.051948051948052,0.22338213215675373,6.2546997003891045,190305,Further In Bone,3.0
19,18.831168831168828,0.2246770075075358,6.290956210211003,190305,Further In Bone,3.1666666666666665
20,19.45286195286195,0.23860343151750985,6.442292650972765,190305,Further In Bone,3.3333333333333335
21,20.218531468531467,0.26228797225559114,6.8194872786453695,190305,Further In Bone,3.5
22,21.44886363636364,0.2930741491740178,7.033779580176428,190305,Further In Bone,3.6666666666666665
23,21.96640316205533,0.3003637214202574,6.9083655926659215,190305,Further In Bone,3.8333333333333335
24,22.964426877470352,0.2955890536479587,6.798548233903049,190305,Further In Bone,4.0
25,24.049586776859503,0.3057355668635208,6.726182470997458,190305,Further In Bone,4.166666666666667
26,24.13636363636364,0.3219059651718544,6.438119303437087,190305,Further In Bone,4.333333333333333
27,24.64772727272727,0.3284950933316587,6.569901866633175,190305,Further In Bone,4.5
